date;USD; MERV ; MERV_USD ;CRISIS
16/11/2012;$ 6.40; 2,283.09 ; 356.73 ;0
19/11/2012;$ 6.36; 2,295.33 ; 360.90 ;0
20/11/2012;$ 6.36; 2,295.59 ; 360.94 ;0
21/11/2012;$ 6.38; 2,319.70 ; 363.59 ;0
22/11/2012;$ 6.41; 2,242.40 ; 349.83 ;0
23/11/2012;$ 6.46; 2,339.92 ; 362.22 ;0
27/11/2012;$ 6.45; 2,328.88 ; 361.07 ;0
28/11/2012;$ 6.47; 2,327.50 ; 359.74 ;0
29/11/2012;$ 6.44; 2,408.17 ; 373.94 ;0
30/11/2012;$ 6.44; 2,419.30 ; 375.67 ;0
3/12/2012;$ 6.44; 2,419.68 ; 375.73 ;0
4/12/2012;$ 6.44; 2,458.95 ; 381.82 ;0
5/12/2012;$ 6.44; 2,470.04 ; 383.55 ;0
6/12/2012;$ 6.44; 2,450.03 ; 380.44 ;0
7/12/2012;$ 6.47; 2,480.03 ; 383.31 ;0
10/12/2012;$ 6.45; 2,520.28 ; 390.74 ;0
11/12/2012;$ 6.44; 2,558.76 ; 397.32 ;0
12/12/2012;$ 6.48; 2,610.90 ; 402.92 ;0
13/12/2012;$ 6.52; 2,610.03 ; 400.31 ;0
14/12/2012;$ 6.53; 2,696.98 ; 413.01 ;0
17/12/2012;$ 6.52; 2,759.19 ; 423.19 ;0
18/12/2012;$ 6.53; 2,871.32 ; 439.71 ;0
19/12/2012;$ 6.55; 2,843.96 ; 434.19 ;0
20/12/2012;$ 6.63; 2,860.08 ; 431.38 ;0
21/12/2012;$ 6.61; 2,786.40 ; 421.54 ;0
26/12/2012;$ 6.64; 2,827.96 ; 425.90 ;0
27/12/2012;$ 6.78; 2,839.14 ; 418.75 ;0
28/12/2012;$ 6.80; 2,854.29 ; 419.75 ;0
2/1/2013;$ 6.91; 2,952.87 ; 427.33 ;0
3/1/2013;$ 7.07; 2,975.24 ; 420.83 ;0
4/1/2013;$ 7.04; 2,996.28 ; 425.61 ;0
7/1/2013;$ 7.04; 2,993.23 ; 425.17 ;0
8/1/2013;$ 7.05; 3,018.00 ; 428.09 ;0
9/1/2013;$ 7.12; 3,071.83 ; 431.44 ;0
10/1/2013;$ 7.25; 3,114.20 ; 429.54 ;0
11/1/2013;$ 7.20; 3,107.66 ; 431.62 ;0
14/1/2013;$ 7.25; 3,095.40 ; 426.95 ;0
15/1/2013;$ 7.36; 3,082.40 ; 418.80 ;0
16/1/2013;$ 7.50; 3,134.00 ; 417.87 ;0
17/1/2013;$ 7.51; 3,168.54 ; 421.91 ;0
18/1/2013;$ 7.48; 3,197.35 ; 427.45 ;0
21/1/2013;$ 7.44; 3,250.39 ; 436.88 ;0
22/1/2013;$ 7.43; 3,306.20 ; 444.98 ;0
23/1/2013;$ 7.52; 3,300.86 ; 438.94 ;0
24/1/2013;$ 7.56; 3,316.25 ; 438.66 ;0
25/1/2013;$ 7.62; 3,339.77 ; 438.29 ;0
28/1/2013;$ 7.66; 3,342.10 ; 436.31 ;0
29/1/2013;$ 7.80; 3,470.15 ; 444.89 ;0
30/1/2013;$ 7.92; 3,462.42 ; 437.17 ;0
1/2/2013;$ 7.92; 3,531.46 ; 445.89 ;0
4/2/2013;$ 7.72; 3,428.69 ; 444.13 ;0
5/2/2013;$ 7.59; 3,357.90 ; 442.41 ;0
6/2/2013;$ 7.70; 3,290.01 ; 427.27 ;0
7/2/2013;$ 7.68; 3,302.97 ; 430.07 ;0
8/2/2013;$ 7.67; 3,279.96 ; 427.63 ;0
13/2/2013;$ 7.65; 3,307.80 ; 432.39 ;0
14/2/2013;$ 7.66; 3,303.79 ; 431.30 ;0
15/2/2013;$ 7.71; 3,295.42 ; 427.42 ;0
18/2/2013;$ 7.70; 3,264.00 ; 423.90 ;0
19/2/2013;$ 7.81; 3,268.77 ; 418.54 ;0
21/2/2013;$ 7.83; 3,124.37 ; 399.03 ;0
22/2/2013;$ 7.80; 3,140.38 ; 402.61 ;0
25/2/2013;$ 7.78; 3,124.64 ; 401.62 ;0
26/2/2013;$ 7.82; 3,119.61 ; 398.93 ;0
27/2/2013;$ 7.82; 3,158.92 ; 403.95 ;0
28/2/2013;$ 7.84; 3,048.55 ; 388.85 ;0
1/3/2013;$ 7.84; 3,099.71 ; 395.37 ;0
4/3/2013;$ 7.82; 3,140.30 ; 401.57 ;0
5/3/2013;$ 7.82; 3,193.15 ; 408.33 ;0
6/3/2013;$ 7.83; 3,233.53 ; 412.97 ;0
7/3/2013;$ 7.82; 3,328.19 ; 425.60 ;0
8/3/2013;$ 7.83; 3,324.89 ; 424.63 ;0
11/3/2013;$ 7.82; 3,359.79 ; 429.64 ;0
12/3/2013;$ 7.84; 3,386.49 ; 431.95 ;0
13/3/2013;$ 7.92; 3,461.19 ; 437.02 ;0
14/3/2013;$ 7.99; 3,499.25 ; 437.95 ;0
15/3/2013;$ 8.05; 3,488.76 ; 433.39 ;0
18/3/2013;$ 8.08; 3,446.55 ; 426.55 ;0
19/3/2013;$ 8.27; 3,419.26 ; 413.45 ;0
20/3/2013;$ 8.75; 3,485.13 ; 398.30 ;0
21/3/2013;$ 8.45; 3,489.99 ; 413.02 ;0
22/3/2013;$ 8.48; 3,430.17 ; 404.50 ;0
25/3/2013;$ 8.27; 3,404.90 ; 411.72 ;0
26/3/2013;$ 8.30; 3,417.32 ; 411.73 ;0
27/3/2013;$ 8.43; 3,380.78 ; 401.04 ;0
3/4/2013;$ 8.30; 3,305.97 ; 398.31 ;0
4/4/2013;$ 8.32; 3,297.13 ; 396.29 ;0
5/4/2013;$ 8.40; 3,312.80 ; 394.38 ;0
8/4/2013;$ 8.33; 3,379.39 ; 405.69 ;0
9/4/2013;$ 8.37; 3,474.78 ; 415.15 ;0
10/4/2013;$ 8.39; 3,462.73 ; 412.72 ;0
11/4/2013;$ 8.44; 3,487.72 ; 413.24 ;0
12/4/2013;$ 8.43; 3,463.49 ; 410.85 ;0
15/4/2013;$ 8.42; 3,403.12 ; 404.17 ;0
16/4/2013;$ 8.52; 3,473.40 ; 407.68 ;0
17/4/2013;$ 8.70; 3,425.03 ; 393.68 ;0
18/4/2013;$ 8.66; 3,413.86 ; 394.21 ;0
19/4/2013;$ 8.63; 3,444.49 ; 399.13 ;0
22/4/2013;$ 8.67; 3,530.40 ; 407.20 ;0
23/4/2013;$ 8.86; 3,569.25 ; 402.85 ;0
24/4/2013;$ 8.94; 3,603.42 ; 403.07 ;0
25/4/2013;$ 9.20; 3,685.62 ; 400.61 ;0
26/4/2013;$ 9.34; 3,734.24 ; 399.81 ;0
29/4/2013;$ 9.30; 3,814.72 ; 410.18 ;0
30/4/2013;$ 9.40; 3,845.94 ; 409.14 ;0
2/5/2013;$ 9.63; 3,843.16 ; 399.08 ;0
3/5/2013;$ 9.88; 3,888.10 ; 393.53 ;0
6/5/2013;$ 9.87; 3,948.40 ; 400.04 ;0
7/5/2013;$ 10.08; 4,066.48 ; 403.42 ;0
8/5/2013;$ 10.45; 4,038.23 ; 386.43 ;0
9/5/2013;$ 10.03; 3,863.19 ; 385.16 ;0
10/5/2013;$ 10.03; 3,712.51 ; 370.14 ;0
13/5/2013;$ 10.03; 3,581.78 ; 357.11 ;0
14/5/2013;$ 9.20; 3,510.11 ; 381.53 ;0
15/5/2013;$ 9.05; 3,720.91 ; 411.15 ;0
16/5/2013;$ 8.95; 3,706.71 ; 414.16 ;0
17/5/2013;$ 8.95; 3,694.74 ; 412.82 ;0
20/5/2013;$ 8.90; 3,674.86 ; 412.91 ;0
21/5/2013;$ 8.58; 3,637.76 ; 423.98 ;0
22/5/2013;$ 8.43; 3,547.74 ; 420.85 ;0
23/5/2013;$ 8.80; 3,557.55 ; 404.27 ;0
24/5/2013;$ 8.95; 3,509.72 ; 392.15 ;0
27/5/2013;$ 8.93; 3,530.91 ; 395.40 ;0
28/5/2013;$ 8.88; 3,421.56 ; 385.31 ;0
29/5/2013;$ 8.88; 3,474.06 ; 391.22 ;0
30/5/2013;$ 8.87; 3,514.60 ; 396.23 ;0
31/5/2013;$ 8.80; 3,489.43 ; 396.53 ;0
3/6/2013;$ 8.60; 3,485.97 ; 405.35 ;0
4/6/2013;$ 8.50; 3,442.47 ; 405.00 ;0
5/6/2013;$ 8.55; 3,423.19 ; 400.37 ;0
6/6/2013;$ 8.57; 3,450.80 ; 402.66 ;0
7/6/2013;$ 8.57; 3,449.68 ; 402.53 ;0
10/6/2013;$ 8.57; 3,413.77 ; 398.34 ;0
11/6/2013;$ 8.57; 3,342.63 ; 390.04 ;0
12/6/2013;$ 8.57; 3,237.06 ; 377.72 ;0
13/6/2013;$ 8.57; 3,244.04 ; 378.53 ;0
14/6/2013;$ 8.57; 3,199.92 ; 373.39 ;0
17/6/2013;$ 8.57; 3,100.35 ; 361.77 ;0
18/6/2013;$ 8.57; 3,047.99 ; 355.66 ;0
19/6/2013;$ 8.57; 3,070.86 ; 358.33 ;0
24/6/2013;$ 8.05; 3,021.16 ; 375.30 ;0
25/6/2013;$ 8.13; 3,013.15 ; 370.62 ;0
26/6/2013;$ 8.13; 2,966.51 ; 364.88 ;0
27/6/2013;$ 8.13; 2,941.08 ; 361.76 ;0
28/6/2013;$ 8.13; 2,976.27 ; 366.08 ;0
1/7/2013;$ 7.98; 3,019.82 ; 378.42 ;0
2/7/2013;$ 7.93; 2,994.08 ; 377.56 ;0
3/7/2013;$ 7.95; 3,023.05 ; 380.26 ;0
4/7/2013;$ 7.95; 3,096.11 ; 389.45 ;0
5/7/2013;$ 7.97; 3,063.69 ; 384.40 ;0
8/7/2013;$ 7.98; 3,127.66 ; 391.94 ;0
10/7/2013;$ 8.09; 3,127.22 ; 386.55 ;0
11/7/2013;$ 8.20; 3,232.07 ; 394.15 ;0
12/7/2013;$ 8.35; 3,226.38 ; 386.39 ;0
15/7/2013;$ 8.58; 3,348.98 ; 390.32 ;0
16/7/2013;$ 8.75; 3,394.28 ; 387.92 ;0
17/7/2013;$ 8.85; 3,475.70 ; 392.73 ;0
18/7/2013;$ 8.85; 3,376.89 ; 381.57 ;0
19/7/2013;$ 8.85; 3,410.14 ; 385.33 ;0
22/7/2013;$ 8.85; 3,450.45 ; 389.88 ;0
23/7/2013;$ 8.59; 3,462.06 ; 403.03 ;0
24/7/2013;$ 8.65; 3,463.48 ; 400.40 ;0
25/7/2013;$ 8.66; 3,426.44 ; 395.66 ;0
26/7/2013;$ 8.66; 3,423.19 ; 395.29 ;0
29/7/2013;$ 8.66; 3,384.17 ; 390.78 ;0
30/7/2013;$ 8.63; 3,336.74 ; 386.64 ;0
31/7/2013;$ 8.64; 3,357.86 ; 388.64 ;0
1/8/2013;$ 8.74; 3,431.79 ; 392.65 ;0
2/8/2013;$ 8.76; 3,458.79 ; 394.84 ;0
5/8/2013;$ 8.72; 3,453.13 ; 396.00 ;0
6/8/2013;$ 8.73; 3,469.23 ; 397.39 ;0
7/8/2013;$ 8.84; 3,546.29 ; 401.16 ;0
8/8/2013;$ 8.97; 3,582.23 ; 399.36 ;0
9/8/2013;$ 8.82; 3,615.11 ; 409.88 ;0
12/8/2013;$ 8.74; 3,668.83 ; 419.77 ;0
13/8/2013;$ 8.79; 3,764.31 ; 428.25 ;0
14/8/2013;$ 8.94; 3,883.24 ; 434.37 ;0
15/8/2013;$ 8.95; 3,865.11 ; 431.86 ;0
16/8/2013;$ 8.95; 3,815.29 ; 426.29 ;0
20/8/2013;$ 8.97; 3,850.73 ; 429.29 ;0
21/8/2013;$ 9.04; 3,852.43 ; 426.15 ;0
22/8/2013;$ 9.15; 3,943.48 ; 430.98 ;0
23/8/2013;$ 9.19; 3,903.21 ; 424.72 ;0
26/8/2013;$ 9.28; 3,897.40 ; 419.98 ;0
27/8/2013;$ 9.52; 3,848.02 ; 404.20 ;0
28/8/2013;$ 9.50; 3,925.31 ; 413.19 ;0
29/8/2013;$ 9.50; 3,922.35 ; 412.88 ;0
30/8/2013;$ 9.30; 3,935.89 ; 423.21 ;0
2/9/2013;$ 9.25; 3,974.53 ; 429.68 ;0
3/9/2013;$ 9.25; 4,056.35 ; 438.52 ;0
4/9/2013;$ 9.25; 4,094.92 ; 442.69 ;0
5/9/2013;$ 9.27; 4,175.82 ; 450.47 ;0
6/9/2013;$ 9.26; 4,181.58 ; 451.57 ;0
9/9/2013;$ 9.25; 4,368.36 ; 472.26 ;0
10/9/2013;$ 9.21; 4,502.04 ; 488.82 ;0
11/9/2013;$ 9.25; 4,516.73 ; 488.30 ;0
12/9/2013;$ 9.27; 4,394.75 ; 474.08 ;0
13/9/2013;$ 9.30; 4,494.93 ; 483.33 ;0
16/9/2013;$ 9.31; 4,647.45 ; 499.19 ;0
17/9/2013;$ 9.33; 4,631.85 ; 496.45 ;0
18/9/2013;$ 9.38; 4,732.12 ; 504.49 ;0
19/9/2013;$ 9.40; 4,768.71 ; 507.31 ;0
20/9/2013;$ 9.41; 4,754.93 ; 505.31 ;0
23/9/2013;$ 9.42; 4,892.65 ; 519.39 ;0
24/9/2013;$ 9.46; 4,815.58 ; 509.05 ;0
25/9/2013;$ 9.56; 4,798.45 ; 501.93 ;0
26/9/2013;$ 9.55; 4,838.54 ; 506.65 ;0
27/9/2013;$ 9.54; 4,730.14 ; 495.82 ;0
30/9/2013;$ 9.48; 4,783.77 ; 504.62 ;0
1/10/2013;$ 9.53; 4,906.52 ; 514.85 ;0
2/10/2013;$ 9.58; 4,869.80 ; 508.33 ;0
3/10/2013;$ 9.60; 4,866.55 ; 506.93 ;0
4/10/2013;$ 9.55; 4,855.47 ; 508.43 ;0
7/10/2013;$ 9.55; 4,923.96 ; 515.60 ;0
8/10/2013;$ 9.64; 4,925.69 ; 510.96 ;0
9/10/2013;$ 9.72; 4,946.42 ; 508.89 ;0
10/10/2013;$ 9.79; 5,165.46 ; 527.63 ;0
11/10/2013;$ 9.72; 5,241.88 ; 539.29 ;0
15/10/2013;$ 9.60; 5,285.28 ; 550.55 ;0
16/10/2013;$ 9.76; 5,256.79 ; 538.61 ;0
17/10/2013;$ 9.85; 5,386.17 ; 546.82 ;0
18/10/2013;$ 9.88; 5,465.85 ; 553.22 ;0
21/10/2013;$ 9.89; 5,662.26 ; 572.52 ;0
22/10/2013;$ 10.08; 5,616.31 ; 557.17 ;0
23/10/2013;$ 10.10; 5,363.47 ; 531.04 ;0
24/10/2013;$ 10.10; 5,641.57 ; 558.57 ;0
25/10/2013;$ 10.10; 5,526.29 ; 547.16 ;0
28/10/2013;$ 9.75; 5,470.71 ; 561.10 ;0
29/10/2013;$ 9.92; 5,218.36 ; 526.04 ;0
30/10/2013;$ 9.93; 5,226.53 ; 526.34 ;0
31/10/2013;$ 9.92; 5,165.09 ; 520.67 ;0
1/11/2013;$ 9.93; 5,094.67 ; 513.06 ;0
4/11/2013;$ 9.88; 5,223.41 ; 528.69 ;0
5/11/2013;$ 9.83; 5,505.47 ; 560.07 ;0
7/11/2013;$ 9.79; 5,304.12 ; 541.79 ;0
8/11/2013;$ 9.80; 5,294.18 ; 540.22 ;0
11/11/2013;$ 9.79; 5,401.45 ; 551.73 ;0
12/11/2013;$ 9.80; 5,272.22 ; 537.98 ;0
13/11/2013;$ 9.90; 5,244.11 ; 529.71 ;0
14/11/2013;$ 9.99; 5,467.65 ; 547.31 ;0
15/11/2013;$ 9.94; 5,572.33 ; 560.60 ;0
18/11/2013;$ 9.87; 5,552.17 ; 562.53 ;0
19/11/2013;$ 9.92; 5,188.28 ; 523.01 ;0
20/11/2013;$ 9.93; 5,362.00 ; 539.98 ;0
21/11/2013;$ 9.94; 5,395.07 ; 542.76 ;0
22/11/2013;$ 9.92; 5,529.54 ; 557.41 ;0
26/11/2013;$ 9.81; 5,696.21 ; 580.65 ;0
27/11/2013;$ 9.72; 5,601.17 ; 576.25 ;0
28/11/2013;$ 9.69; 5,734.20 ; 591.76 ;0
29/11/2013;$ 9.57; 5,718.68 ; 597.56 ;0
2/12/2013;$ 9.22; 5,530.88 ; 599.88 ;0
3/12/2013;$ 9.30; 5,291.01 ; 568.93 ;0
4/12/2013;$ 9.62; 5,310.55 ; 552.03 ;0
5/12/2013;$ 9.69; 5,324.36 ; 549.47 ;0
6/12/2013;$ 9.50; 5,331.28 ; 561.19 ;0
9/12/2013;$ 9.50; 5,334.17 ; 561.49 ;0
10/12/2013;$ 9.55; 5,224.24 ; 547.04 ;0
11/12/2013;$ 9.54; 5,186.32 ; 543.64 ;0
12/12/2013;$ 9.55; 5,223.31 ; 546.94 ;0
13/12/2013;$ 9.60; 5,258.27 ; 547.74 ;0
16/12/2013;$ 9.70; 5,380.89 ; 554.73 ;0
17/12/2013;$ 9.75; 5,422.83 ; 556.19 ;0
18/12/2013;$ 9.80; 5,411.19 ; 552.16 ;0
19/12/2013;$ 9.69; 5,409.68 ; 558.27 ;0
20/12/2013;$ 9.65; 5,264.78 ; 545.57 ;0
23/12/2013;$ 9.70; 5,351.29 ; 551.68 ;0
26/12/2013;$ 9.96; 5,279.56 ; 530.08 ;0
27/12/2013;$ 9.99; 5,400.16 ; 540.56 ;0
30/12/2013;$ 10.04; 5,391.03 ; 536.96 ;0
2/1/2014;$ 10.19; 5,320.65 ; 522.14 ;0
3/1/2014;$ 10.29; 5,382.05 ; 523.04 ;0
6/1/2014;$ 10.50; 5,283.03 ; 503.15 ;0
7/1/2014;$ 10.93; 5,353.97 ; 489.84 ;0
8/1/2014;$ 10.77; 5,388.90 ; 500.36 ;0
9/1/2014;$ 10.80; 5,375.09 ; 497.69 ;0
10/1/2014;$ 10.82; 5,490.88 ; 507.48 ;0
13/1/2014;$ 10.80; 5,570.99 ; 515.83 ;0
14/1/2014;$ 10.95; 5,560.08 ; 507.77 ;0
15/1/2014;$ 11.25; 5,687.39 ; 505.55 ;0
16/1/2014;$ 11.55; 5,833.21 ; 505.04 ;0
17/1/2014;$ 11.95; 5,858.77 ; 490.27 ;0
20/1/2014;$ 11.65; 5,919.39 ; 508.10 ;0
21/1/2014;$ 11.85; 5,840.17 ; 492.84 ;0
22/1/2014;$ 12.15; 5,896.67 ; 485.32 ;0
23/1/2014;$ 13.10; 5,771.76 ; 440.59 ;0
24/1/2014;$ 11.70; 5,545.21 ; 473.95 ;0
27/1/2014;$ 12.15; 5,605.35 ; 461.35 ;0
28/1/2014;$ 12.55; 5,660.97 ; 451.07 ;0
29/1/2014;$ 12.95; 5,659.41 ; 437.02 ;0
30/1/2014;$ 12.65; 5,857.86 ; 463.07 ;0
31/1/2014;$ 12.65; 6,018.65 ; 475.78 ;0
3/2/2014;$ 12.55; 6,086.74 ; 485.00 ;0
4/2/2014;$ 12.55; 6,138.20 ; 489.10 ;0
5/2/2014;$ 12.55; 5,924.08 ; 472.04 ;0
6/2/2014;$ 12.43; 5,881.68 ; 473.18 ;0
7/2/2014;$ 12.20; 5,585.00 ; 457.79 ;0
10/2/2014;$ 11.65; 5,407.40 ; 464.15 ;0
11/2/2014;$ 11.70; 5,636.27 ; 481.73 ;0
12/2/2014;$ 12.15; 5,884.21 ; 484.30 ;0
13/2/2014;$ 11.95; 5,937.38 ; 496.85 ;0
14/2/2014;$ 11.90; 6,070.60 ; 510.13 ;0
17/2/2014;$ 11.80; 6,151.74 ; 521.33 ;0
18/2/2014;$ 11.80; 6,092.96 ; 516.35 ;0
19/2/2014;$ 11.80; 5,956.59 ; 504.80 ;0
20/2/2014;$ 11.83; 5,976.19 ; 505.17 ;0
21/2/2014;$ 11.80; 5,914.82 ; 501.26 ;0
24/2/2014;$ 11.70; 5,982.48 ; 511.32 ;0
25/2/2014;$ 11.67; 5,852.45 ; 501.50 ;0
26/2/2014;$ 11.55; 5,826.58 ; 504.47 ;0
27/2/2014;$ 11.45; 5,771.72 ; 504.08 ;0
28/2/2014;$ 11.25; 5,784.39 ; 514.17 ;0
5/3/2014;$ 10.55; 5,749.77 ; 545.00 ;0
6/3/2014;$ 11.00; 5,909.00 ; 537.18 ;0
7/3/2014;$ 11.05; 5,880.84 ; 532.20 ;0
10/3/2014;$ 10.95; 5,789.98 ; 528.77 ;0
11/3/2014;$ 10.85; 5,754.38 ; 530.36 ;0
12/3/2014;$ 10.87; 5,713.30 ; 525.60 ;0
13/3/2014;$ 11.00; 5,658.04 ; 514.37 ;0
14/3/2014;$ 10.95; 5,747.12 ; 524.85 ;0
17/3/2014;$ 10.90; 5,762.69 ; 528.69 ;0
18/3/2014;$ 10.93; 5,883.48 ; 538.29 ;0
19/3/2014;$ 10.92; 5,866.99 ; 537.27 ;0
20/3/2014;$ 10.95; 5,965.11 ; 544.76 ;0
21/3/2014;$ 10.95; 6,086.82 ; 555.87 ;0
25/3/2014;$ 10.93; 6,194.41 ; 566.73 ;0
26/3/2014;$ 10.89; 6,134.95 ; 563.36 ;0
27/3/2014;$ 10.87; 6,191.84 ; 569.63 ;0
28/3/2014;$ 10.86; 6,198.58 ; 570.77 ;0
31/3/2014;$ 10.80; 6,373.82 ; 590.17 ;0
1/4/2014;$ 10.83; 6,440.65 ; 594.70 ;0
3/4/2014;$ 10.69; 6,498.24 ; 607.88 ;0
4/4/2014;$ 10.60; 6,386.85 ; 602.53 ;0
7/4/2014;$ 10.55; 6,444.30 ; 610.83 ;0
8/4/2014;$ 10.34; 6,487.31 ; 627.40 ;0
9/4/2014;$ 10.37; 6,475.99 ; 624.49 ;0
10/4/2014;$ 10.37; 6,498.35 ; 626.65 ;0
11/4/2014;$ 10.41; 6,468.57 ; 621.38 ;0
14/4/2014;$ 10.28; 6,398.31 ; 622.40 ;0
15/4/2014;$ 10.40; 6,316.44 ; 607.35 ;0
16/4/2014;$ 10.44; 6,449.87 ; 617.80 ;0
21/4/2014;$ 10.40; 6,452.99 ; 620.48 ;0
22/4/2014;$ 10.40; 6,609.57 ; 635.54 ;0
23/4/2014;$ 10.54; 6,704.30 ; 636.08 ;0
24/4/2014;$ 10.71; 6,728.15 ; 628.21 ;0
25/4/2014;$ 10.74; 6,557.29 ; 610.55 ;0
28/4/2014;$ 10.70; 6,790.62 ; 634.64 ;0
29/4/2014;$ 10.57; 6,827.58 ; 645.94 ;0
30/4/2014;$ 10.55; 6,782.01 ; 642.84 ;0
5/5/2014;$ 10.49; 6,888.35 ; 656.66 ;0
6/5/2014;$ 10.59; 6,813.48 ; 643.39 ;0
7/5/2014;$ 10.71; 6,921.64 ; 646.28 ;0
8/5/2014;$ 10.73; 6,814.54 ; 635.09 ;0
9/5/2014;$ 10.66; 6,846.69 ; 642.28 ;0
12/5/2014;$ 10.71; 6,843.32 ; 638.97 ;0
13/5/2014;$ 10.81; 6,866.93 ; 635.24 ;0
14/5/2014;$ 10.75; 6,900.49 ; 641.91 ;0
15/5/2014;$ 10.97; 6,784.40 ; 618.45 ;0
16/5/2014;$ 11.13; 6,878.73 ; 618.04 ;0
19/5/2014;$ 11.31; 7,156.31 ; 632.74 ;0
20/5/2014;$ 11.77; 7,218.46 ; 613.29 ;0
21/5/2014;$ 12.10; 7,261.07 ; 600.09 ;0
22/5/2014;$ 11.83; 7,374.81 ; 623.40 ;0
23/5/2014;$ 11.37; 7,446.85 ; 654.96 ;0
26/5/2014;$ 11.60; 7,533.36 ; 649.43 ;0
27/5/2014;$ 11.85; 7,571.62 ; 638.96 ;0
28/5/2014;$ 11.80; 7,665.43 ; 649.61 ;0
29/5/2014;$ 11.75; 7,815.59 ; 665.16 ;0
30/5/2014;$ 11.45; 7,712.23 ; 673.56 ;0
2/6/2014;$ 11.48; 7,678.23 ; 668.84 ;0
3/6/2014;$ 11.63; 7,708.80 ; 662.84 ;0
4/6/2014;$ 11.64; 7,695.48 ; 661.12 ;0
5/6/2014;$ 11.63; 7,835.18 ; 673.70 ;0
6/6/2014;$ 11.60; 7,913.87 ; 682.23 ;0
9/6/2014;$ 11.64; 8,291.81 ; 712.35 ;0
10/6/2014;$ 11.68; 8,157.96 ; 698.46 ;0
11/6/2014;$ 11.71; 8,077.65 ; 689.81 ;0
12/6/2014;$ 11.80; 8,066.51 ; 683.60 ;0
13/6/2014;$ 11.72; 8,047.37 ; 686.64 ;0
16/6/2014;$ 12.00; 7,235.11 ; 602.93 ;0
17/6/2014;$ 12.25; 7,507.10 ; 612.82 ;0
18/6/2014;$ 12.30; 7,727.67 ; 628.27 ;0
19/6/2014;$ 12.45; 7,347.64 ; 590.17 ;0
23/6/2014;$ 11.90; 7,985.11 ; 671.02 ;0
24/6/2014;$ 12.10; 7,912.54 ; 653.93 ;0
25/6/2014;$ 12.15; 7,982.72 ; 657.01 ;0
26/6/2014;$ 12.15; 7,820.50 ; 643.66 ;0
27/6/2014;$ 12.18; 7,905.10 ; 649.02 ;0
30/6/2014;$ 12.15; 7,887.33 ; 649.16 ;0
1/7/2014;$ 12.15; 8,060.01 ; 663.38 ;0
2/7/2014;$ 12.05; 8,155.23 ; 676.78 ;0
3/7/2014;$ 12.05; 8,146.09 ; 676.02 ;0
4/7/2014;$ 12.08; 8,141.70 ; 673.98 ;0
7/7/2014;$ 12.00; 8,151.95 ; 679.33 ;0
8/7/2014;$ 12.10; 8,321.04 ; 687.69 ;0
10/7/2014;$ 12.00; 8,699.73 ; 724.98 ;0
11/7/2014;$ 11.98; 8,822.08 ; 736.40 ;0
14/7/2014;$ 12.05; 8,840.21 ; 733.63 ;0
15/7/2014;$ 12.20; 8,625.28 ; 706.99 ;0
16/7/2014;$ 12.25; 8,548.47 ; 697.83 ;0
17/7/2014;$ 12.29; 8,341.79 ; 678.75 ;0
18/7/2014;$ 12.28; 8,661.75 ; 705.35 ;0
21/7/2014;$ 12.28; 8,423.66 ; 685.97 ;0
22/7/2014;$ 12.45; 8,332.29 ; 669.26 ;0
23/7/2014;$ 12.70; 8,138.37 ; 640.82 ;0
24/7/2014;$ 12.55; 8,232.63 ; 655.99 ;0
25/7/2014;$ 12.70; 7,922.92 ; 623.85 ;0
28/7/2014;$ 13.00; 7,844.56 ; 603.43 ;0
29/7/2014;$ 12.80; 8,356.95 ; 652.89 ;0
30/7/2014;$ 12.38; 8,937.62 ; 721.94 ;0
31/7/2014;$ 12.70; 8,187.99 ; 644.72 ;0
1/8/2014;$ 12.80; 8,326.92 ; 650.54 ;0
4/8/2014;$ 12.72; 8,321.41 ; 654.20 ;0
5/8/2014;$ 12.77; 8,063.39 ; 631.43 ;0
6/8/2014;$ 12.80; 8,132.19 ; 635.33 ;0
7/8/2014;$ 12.84; 8,241.75 ; 641.88 ;0
8/8/2014;$ 12.80; 8,227.87 ; 642.80 ;0
11/8/2014;$ 12.80; 8,212.56 ; 641.61 ;0
12/8/2014;$ 12.95; 8,455.80 ; 652.96 ;0
13/8/2014;$ 13.15; 8,525.49 ; 648.33 ;0
14/8/2014;$ 13.22; 8,373.82 ; 633.42 ;0
15/8/2014;$ 13.22; 8,670.14 ; 655.84 ;0
19/8/2014;$ 13.23; 8,843.78 ; 668.46 ;0
20/8/2014;$ 13.55; 8,929.57 ; 659.01 ;0
21/8/2014;$ 13.95; 9,013.03 ; 646.10 ;0
22/8/2014;$ 13.93; 9,171.12 ; 658.37 ;0
25/8/2014;$ 13.98; 9,382.22 ; 671.12 ;0
26/8/2014;$ 14.20; 9,522.41 ; 670.59 ;0
27/8/2014;$ 14.38; 9,811.97 ; 682.33 ;0
28/8/2014;$ 14.38; 9,834.79 ; 683.92 ;0
29/8/2014;$ 14.05; 9,817.30 ; 698.74 ;0
1/9/2014;$ 14.20; 9,946.19 ; 700.44 ;0
2/9/2014;$ 14.25; 10,116.44 ; 709.93 ;0
3/9/2014;$ 14.26; 10,437.89 ; 731.97 ;0
4/9/2014;$ 14.02; 10,063.43 ; 717.79 ;0
5/9/2014;$ 14.05; 10,414.67 ; 741.26 ;0
8/9/2014;$ 14.25; 10,653.09 ; 747.59 ;0
